Date,temperature,ACPower,date,weekday,time
2019-05-29 07:40:00,24.682,0.0,2019-05-29,2,07:40:00
2019-05-29 07:45:00,24.558,1.02,2019-05-29,2,07:45:00
2019-05-29 07:50:00,24.26,9.59,2019-05-29,2,07:50:00
2019-05-29 07:55:00,23.994,18.91,2019-05-29,2,07:55:00
2019-05-29 08:00:00,23.131999999999998,18.62,2019-05-29,2,08:00:00
2019-05-29 08:05:00,22.294,18.64,2019-05-29,2,08:05:00
2019-05-29 08:10:00,21.654000000000003,9.71,2019-05-29,2,08:10:00
2019-05-29 08:15:00,21.276,9.81,2019-05-29,2,08:15:00
2019-05-29 08:20:00,21.044,9.83,2019-05-29,2,08:20:00
2019-05-29 08:25:00,20.772,9.83,2019-05-29,2,08:25:00
2019-05-29 08:30:00,20.65,9.91,2019-05-29,2,08:30:00
2019-05-29 08:35:00,20.546,10.02,2019-05-29,2,08:35:00
2019-05-29 08:40:00,20.508,9.92,2019-05-29,2,08:40:00
2019-05-29 08:45:00,20.44,10.06,2019-05-29,2,08:45:00
2019-05-29 08:50:00,20.476,10.03,2019-05-29,2,08:50:00
2019-05-29 08:55:00,20.442,9.93,2019-05-29,2,08:55:00
2019-05-29 09:00:00,20.294,9.98,2019-05-29,2,09:00:00
2019-05-29 09:05:00,20.43,1.01,2019-05-29,2,09:05:00
2019-05-29 09:10:00,20.686,10.2,2019-05-29,2,09:10:00
2019-05-29 09:15:00,20.826,9.93,2019-05-29,2,09:15:00
2019-05-29 09:20:00,20.838,9.92,2019-05-29,2,09:20:00
2019-05-29 09:25:00,20.784,9.97,2019-05-29,2,09:25:00
2019-05-29 09:30:00,20.752,10.04,2019-05-29,2,09:30:00
2019-05-29 09:35:00,20.732,10.12,2019-05-29,2,09:35:00
2019-05-29 09:40:00,20.64,10.08,2019-05-29,2,09:40:00
2019-05-29 09:45:00,20.631999999999998,10.07,2019-05-29,2,09:45:00
2019-05-29 09:50:00,20.682,10.11,2019-05-29,2,09:50:00
2019-05-29 09:55:00,20.682,10.06,2019-05-29,2,09:55:00
2019-05-29 10:00:00,20.601999999999997,10.0,2019-05-29,2,10:00:00
2019-05-29 10:05:00,20.576,10.0,2019-05-29,2,10:05:00
2019-05-29 10:10:00,20.512,9.95,2019-05-29,2,10:10:00
2019-05-29 10:15:00,20.462,10.2,2019-05-29,2,10:15:00
2019-05-29 10:20:00,20.380000000000003,10.18,2019-05-29,2,10:20:00
2019-05-29 10:25:00,20.324,10.1,2019-05-29,2,10:25:00
2019-05-29 10:30:00,20.342000000000002,10.17,2019-05-29,2,10:30:00
2019-05-29 10:35:00,20.288,10.23,2019-05-29,2,10:35:00
2019-05-29 10:40:00,20.332,10.13,2019-05-29,2,10:40:00
2019-05-29 10:45:00,20.35,10.09,2019-05-29,2,10:45:00
2019-05-29 10:50:00,20.327999999999996,10.15,2019-05-29,2,10:50:00
2019-05-29 10:55:00,20.316,10.13,2019-05-29,2,10:55:00
2019-05-29 11:00:00,20.3,10.21,2019-05-29,2,11:00:00
2019-05-29 11:05:00,20.36,10.26,2019-05-29,2,11:05:00
2019-05-29 11:10:00,20.302,10.09,2019-05-29,2,11:10:00
2019-05-29 11:15:00,20.276,10.17,2019-05-29,2,11:15:00
2019-05-29 11:20:00,20.232,10.33,2019-05-29,2,11:20:00
2019-05-29 11:25:00,20.222,10.14,2019-05-29,2,11:25:00
2019-05-29 11:30:00,20.21,10.12,2019-05-29,2,11:30:00
2019-05-29 11:35:00,20.154,10.08,2019-05-29,2,11:35:00
2019-05-29 11:40:00,20.394,10.14,2019-05-29,2,11:40:00
2019-05-29 11:45:00,20.362000000000002,10.24,2019-05-29,2,11:45:00
2019-05-29 11:50:00,21.09,0.0,2019-05-29,2,11:50:00
2019-05-29 11:55:00,21.564,0.0,2019-05-29,2,11:55:00
2019-05-29 12:00:00,22.19,0.0,2019-05-29,2,12:00:00
2019-05-29 12:05:00,22.45,0.0,2019-05-29,2,12:05:00
2019-05-29 12:10:00,22.758000000000003,0.0,2019-05-29,2,12:10:00
2019-05-29 12:15:00,23.25,0.0,2019-05-29,2,12:15:00
2019-05-29 12:20:00,23.286,0.0,2019-05-29,2,12:20:00
2019-05-29 12:25:00,23.625999999999998,0.0,2019-05-29,2,12:25:00
2019-05-29 12:30:00,23.834,0.0,2019-05-29,2,12:30:00
2019-05-29 12:35:00,24.026,0.0,2019-05-29,2,12:35:00
2019-05-29 12:40:00,24.247999999999998,0.0,2019-05-29,2,12:40:00
2019-05-29 12:45:00,24.214,0.0,2019-05-29,2,12:45:00
2019-05-29 12:50:00,24.264,0.0,2019-05-29,2,12:50:00
2019-05-29 12:55:00,24.32,0.0,2019-05-29,2,12:55:00
2019-05-29 13:00:00,24.276,1.03,2019-05-29,2,13:00:00
2019-05-29 13:05:00,23.674,10.59,2019-05-29,2,13:05:00
2019-05-29 13:10:00,23.009999999999998,19.89,2019-05-29,2,13:10:00
2019-05-29 13:15:00,22.302,19.53,2019-05-29,2,13:15:00
2019-05-29 13:20:00,21.509999999999998,19.39,2019-05-29,2,13:20:00
2019-05-29 13:25:00,21.038,10.29,2019-05-29,2,13:25:00
2019-05-29 13:30:00,20.696,10.22,2019-05-29,2,13:30:00
2019-05-29 13:35:00,20.542,10.23,2019-05-29,2,13:35:00
2019-05-29 13:40:00,20.432,10.41,2019-05-29,2,13:40:00
2019-05-29 13:45:00,20.344,10.07,2019-05-29,2,13:45:00
2019-05-29 13:50:00,20.284,10.23,2019-05-29,2,13:50:00
2019-05-29 13:55:00,20.276,1.0,2019-05-29,2,13:55:00
2019-05-29 14:00:00,20.491999999999997,8.69,2019-05-29,2,14:00:00
2019-05-29 14:05:00,20.631999999999998,10.4,2019-05-29,2,14:05:00
2019-05-29 14:10:00,20.631999999999998,10.16,2019-05-29,2,14:10:00
2019-05-29 14:15:00,20.534,10.21,2019-05-29,2,14:15:00
2019-05-29 14:20:00,20.478,10.17,2019-05-29,2,14:20:00
2019-05-29 14:25:00,20.372,10.08,2019-05-29,2,14:25:00
2019-05-29 14:30:00,20.256,10.06,2019-05-29,2,14:30:00
2019-05-29 14:35:00,20.130000000000003,10.17,2019-05-29,2,14:35:00
2019-05-29 14:40:00,20.32,10.12,2019-05-29,2,14:40:00
2019-05-29 14:45:00,20.06,10.09,2019-05-29,2,14:45:00
2019-05-29 14:50:00,20.024,10.14,2019-05-29,2,14:50:00
2019-05-29 14:55:00,20.346,4.22,2019-05-29,2,14:55:00
2019-05-29 15:00:00,20.312,10.2,2019-05-29,2,15:00:00
2019-05-29 15:05:00,20.336,10.17,2019-05-29,2,15:05:00
2019-05-29 15:10:00,20.248,10.1,2019-05-29,2,15:10:00
2019-05-29 15:15:00,20.208000000000002,1.01,2019-05-29,2,15:15:00
2019-05-29 15:20:00,20.336,10.38,2019-05-29,2,15:20:00
2019-05-29 15:25:00,20.398,10.29,2019-05-29,2,15:25:00
2019-05-29 15:30:00,20.274,10.02,2019-05-29,2,15:30:00
2019-05-29 15:35:00,20.21,10.09,2019-05-29,2,15:35:00
2019-05-29 15:40:00,20.22,10.03,2019-05-29,2,15:40:00
2019-05-29 15:45:00,20.112000000000002,9.97,2019-05-29,2,15:45:00
2019-05-29 15:50:00,20.272,9.91,2019-05-29,2,15:50:00
2019-05-29 15:55:00,20.238,10.36,2019-05-29,2,15:55:00
2019-05-29 16:00:00,20.326,10.13,2019-05-29,2,16:00:00
2019-05-29 16:05:00,20.27,7.46,2019-05-29,2,16:05:00
2019-05-29 16:10:00,20.436,1.0,2019-05-29,2,16:10:00
2019-05-29 16:15:00,20.580000000000002,10.3,2019-05-29,2,16:15:00
2019-05-29 16:20:00,20.546,10.18,2019-05-29,2,16:20:00
2019-05-29 16:25:00,20.392000000000003,10.01,2019-05-29,2,16:25:00
2019-05-29 16:30:00,20.328,10.02,2019-05-29,2,16:30:00
2019-05-29 16:35:00,20.738,0.0,2019-05-29,2,16:35:00
2019-05-29 16:40:00,21.28,0.0,2019-05-29,2,16:40:00
2019-05-29 16:45:00,21.669999999999998,0.0,2019-05-29,2,16:45:00
2019-05-29 16:50:00,22.192,0.0,2019-05-29,2,16:50:00
2019-05-29 16:55:00,22.416,0.0,2019-05-29,2,16:55:00
2019-05-29 17:00:00,22.702,0.0,2019-05-29,2,17:00:00
2019-05-29 17:05:00,23.102,0.0,2019-05-29,2,17:05:00
2019-05-29 17:10:00,23.232,0.0,2019-05-29,2,17:10:00
2019-05-29 17:15:00,23.43,0.0,2019-05-29,2,17:15:00
2019-05-29 17:20:00,23.588,0.0,2019-05-29,2,17:20:00
2019-05-29 17:25:00,23.762,0.0,2019-05-29,2,17:25:00
2019-05-29 17:30:00,23.964,0.0,2019-05-29,2,17:30:00
2019-05-29 17:35:00,24.464,0.0,2019-05-29,2,17:35:00
2019-05-29 17:40:00,24.19,0.0,2019-05-29,2,17:40:00
2019-05-29 17:45:00,24.29,0.0,2019-05-29,2,17:45:00
2019-05-29 17:50:00,24.356,0.0,2019-05-29,2,17:50:00
2019-05-29 17:55:00,24.392,0.0,2019-05-29,2,17:55:00
2019-05-29 18:00:00,24.416000000000004,0.0,2019-05-29,2,18:00:00
2019-05-29 18:05:00,24.444,0.0,2019-05-29,2,18:05:00
2019-05-29 18:10:00,24.478,0.0,2019-05-29,2,18:10:00
2019-05-29 18:15:00,24.468,0.0,2019-05-29,2,18:15:00
2019-05-29 18:20:00,24.474,0.0,2019-05-29,2,18:20:00
2019-05-29 18:25:00,24.476,0.0,2019-05-29,2,18:25:00
2019-05-29 18:30:00,24.482,0.0,2019-05-29,2,18:30:00
2019-05-29 18:35:00,24.490000000000002,0.0,2019-05-29,2,18:35:00
2019-05-29 18:40:00,24.528,0.0,2019-05-29,2,18:40:00
2019-05-29 18:45:00,24.562,0.0,2019-05-29,2,18:45:00
2019-05-29 18:50:00,24.577999999999996,0.0,2019-05-29,2,18:50:00
2019-05-29 18:55:00,24.594,0.0,2019-05-29,2,18:55:00
2019-05-29 19:00:00,24.604000000000003,0.0,2019-05-29,2,19:00:00
2019-05-29 19:05:00,24.631999999999998,0.0,2019-05-29,2,19:05:00
2019-05-29 19:10:00,24.664,0.0,2019-05-29,2,19:10:00
2019-05-29 19:15:00,24.67,0.0,2019-05-29,2,19:15:00
2019-05-29 19:20:00,24.722,0.0,2019-05-29,2,19:20:00
2019-05-29 19:25:00,24.724,0.0,2019-05-29,2,19:25:00
2019-05-29 19:30:00,24.72,0.0,2019-05-29,2,19:30:00
2019-05-29 19:35:00,24.722,0.0,2019-05-29,2,19:35:00
2019-05-29 19:40:00,24.688,0.0,2019-05-29,2,19:40:00
2019-05-29 19:45:00,24.644,0.0,2019-05-29,2,19:45:00
2019-05-29 19:50:00,24.625999999999998,0.0,2019-05-29,2,19:50:00
2019-05-29 19:55:00,24.612000000000002,0.0,2019-05-29,2,19:55:00
2019-05-29 20:00:00,24.586000000000002,0.0,2019-05-29,2,20:00:00
2019-05-30 07:00:00,24.53,0.0,2019-05-30,3,07:00:00
2019-05-30 07:05:00,24.568,0.0,2019-05-30,3,07:05:00
2019-05-30 07:10:00,24.580000000000002,0.0,2019-05-30,3,07:10:00
2019-05-30 07:15:00,24.596,0.0,2019-05-30,3,07:15:00
2019-05-30 07:20:00,24.610000000000003,0.0,2019-05-30,3,07:20:00
2019-05-30 07:25:00,24.618000000000002,0.0,2019-05-30,3,07:25:00
2019-05-30 07:30:00,24.613999999999997,0.0,2019-05-30,3,07:30:00
2019-05-30 07:35:00,24.684,0.0,2019-05-30,3,07:35:00
2019-05-30 07:40:00,24.735999999999997,0.0,2019-05-30,3,07:40:00
2019-05-30 07:45:00,24.684,1.01,2019-05-30,3,07:45:00
2019-05-30 07:50:00,24.330000000000002,9.95,2019-05-30,3,07:50:00
2019-05-30 07:55:00,24.056,19.23,2019-05-30,3,07:55:00
2019-05-30 08:00:00,23.258,18.95,2019-05-30,3,08:00:00
2019-05-30 08:05:00,22.494,18.66,2019-05-30,3,08:05:00
2019-05-30 08:10:00,21.75,12.42,2019-05-30,3,08:10:00
2019-05-30 08:15:00,21.374000000000002,9.87,2019-05-30,3,08:15:00
2019-05-30 08:20:00,21.244,9.88,2019-05-30,3,08:20:00
2019-05-30 08:25:00,20.9,9.93,2019-05-30,3,08:25:00
2019-05-30 08:30:00,20.8,9.87,2019-05-30,3,08:30:00
2019-05-30 08:35:00,20.747999999999998,9.66,2019-05-30,3,08:35:00
2019-05-30 08:40:00,20.636000000000003,9.72,2019-05-30,3,08:40:00
2019-05-30 08:45:00,20.52,9.79,2019-05-30,3,08:45:00
2019-05-30 08:50:00,20.508,1.0,2019-05-30,3,08:50:00
2019-05-30 08:55:00,20.701999999999998,2.26,2019-05-30,3,08:55:00
2019-05-30 09:00:00,20.875999999999998,9.69,2019-05-30,3,09:00:00
2019-05-30 09:05:00,20.84,9.7,2019-05-30,3,09:05:00
2019-05-30 09:10:00,20.852,9.72,2019-05-30,3,09:10:00
2019-05-30 09:15:00,20.784,9.7,2019-05-30,3,09:15:00
2019-05-30 09:20:00,20.648,9.63,2019-05-30,3,09:20:00
2019-05-30 09:25:00,20.586,9.62,2019-05-30,3,09:25:00
2019-05-30 09:30:00,20.595999999999997,9.62,2019-05-30,3,09:30:00
2019-05-30 09:35:00,20.54,1.0,2019-05-30,3,09:35:00
2019-05-30 09:40:00,20.672,9.86,2019-05-30,3,09:40:00
2019-05-30 09:45:00,20.582,9.77,2019-05-30,3,09:45:00
2019-05-30 09:50:00,20.574,9.72,2019-05-30,3,09:50:00
2019-05-30 09:55:00,20.502000000000002,1.02,2019-05-30,3,09:55:00
2019-05-30 10:00:00,20.631999999999998,9.93,2019-05-30,3,10:00:00
2019-05-30 10:05:00,20.728,9.74,2019-05-30,3,10:05:00
2019-05-30 10:10:00,20.619999999999997,9.66,2019-05-30,3,10:10:00
2019-05-30 10:15:00,20.506,9.64,2019-05-30,3,10:15:00
2019-05-30 10:20:00,20.413999999999998,8.52,2019-05-30,3,10:20:00
2019-05-30 10:25:00,20.438,9.86,2019-05-30,3,10:25:00
2019-05-30 10:30:00,20.502,9.81,2019-05-30,3,10:30:00
2019-05-30 10:35:00,20.466,8.13,2019-05-30,3,10:35:00
2019-05-30 10:40:00,20.419999999999998,1.0,2019-05-30,3,10:40:00
2019-05-30 10:45:00,20.512,9.98,2019-05-30,3,10:45:00
2019-05-30 10:50:00,20.586000000000002,9.7,2019-05-30,3,10:50:00
2019-05-30 10:55:00,20.46,9.65,2019-05-30,3,10:55:00
2019-05-30 11:00:00,20.336000000000002,9.48,2019-05-30,3,11:00:00
2019-05-30 11:05:00,20.318,1.01,2019-05-30,3,11:05:00
2019-05-30 11:10:00,20.416,9.89,2019-05-30,3,11:10:00
2019-05-30 11:15:00,20.296,9.55,2019-05-30,3,11:15:00
2019-05-30 11:20:00,20.234,1.01,2019-05-30,3,11:20:00
2019-05-30 11:25:00,20.322,1.02,2019-05-30,3,11:25:00
2019-05-30 11:30:00,20.524,9.83,2019-05-30,3,11:30:00
2019-05-30 11:35:00,20.49,9.65,2019-05-30,3,11:35:00
2019-05-30 11:40:00,20.314,9.54,2019-05-30,3,11:40:00
2019-05-30 11:45:00,20.292,1.03,2019-05-30,3,11:45:00
2019-05-30 11:50:00,20.788,0.0,2019-05-30,3,11:50:00
2019-05-30 11:55:00,21.292,0.0,2019-05-30,3,11:55:00
2019-05-30 12:00:00,21.706,0.0,2019-05-30,3,12:00:00
2019-05-30 12:05:00,22.246,0.0,2019-05-30,3,12:05:00
2019-05-30 12:10:00,22.291999999999998,0.0,2019-05-30,3,12:10:00
2019-05-30 12:15:00,22.490000000000002,0.0,2019-05-30,3,12:15:00
2019-05-30 12:20:00,22.644,0.0,2019-05-30,3,12:20:00
2019-05-30 12:25:00,22.784,0.0,2019-05-30,3,12:25:00
2019-05-30 12:30:00,22.906,0.0,2019-05-30,3,12:30:00
2019-05-30 12:35:00,23.192,0.0,2019-05-30,3,12:35:00
2019-05-30 12:40:00,23.284,0.0,2019-05-30,3,12:40:00
2019-05-30 12:45:00,23.216,0.0,2019-05-30,3,12:45:00
2019-05-30 12:50:00,23.322,0.0,2019-05-30,3,12:50:00
2019-05-30 12:55:00,23.408,0.0,2019-05-30,3,12:55:00
2019-05-30 13:00:00,23.381999999999998,1.02,2019-05-30,3,13:00:00
2019-05-30 13:05:00,23.074,9.9,2019-05-30,3,13:05:00
2019-05-30 13:10:00,22.442,18.9,2019-05-30,3,13:10:00
2019-05-30 13:15:00,21.616,18.32,2019-05-30,3,13:15:00
2019-05-30 13:20:00,21.106,9.8,2019-05-30,3,13:20:00
2019-05-30 13:25:00,20.696,9.68,2019-05-30,3,13:25:00
2019-05-30 13:30:00,20.446,9.55,2019-05-30,3,13:30:00
2019-05-30 13:35:00,20.502000000000002,1.0,2019-05-30,3,13:35:00
2019-05-30 13:40:00,20.714,9.76,2019-05-30,3,13:40:00
2019-05-30 13:45:00,20.772,9.68,2019-05-30,3,13:45:00
2019-05-30 13:50:00,20.646,9.75,2019-05-30,3,13:50:00
2019-05-30 13:55:00,20.494,9.7,2019-05-30,3,13:55:00
2019-05-30 14:00:00,20.39,9.57,2019-05-30,3,14:00:00
2019-05-30 14:05:00,20.334,9.8,2019-05-30,3,14:05:00
2019-05-30 14:10:00,20.308,9.84,2019-05-30,3,14:10:00
2019-05-30 14:15:00,20.348,1.0,2019-05-30,3,14:15:00
2019-05-30 14:20:00,20.482,1.0,2019-05-30,3,14:20:00
2019-05-30 14:25:00,20.656,10.09,2019-05-30,3,14:25:00
2019-05-30 14:30:00,20.584,9.74,2019-05-30,3,14:30:00
2019-05-30 14:35:00,20.438,9.62,2019-05-30,3,14:35:00
2019-05-30 14:40:00,20.346,1.02,2019-05-30,3,14:40:00
2019-05-30 14:45:00,20.502000000000002,10.02,2019-05-30,3,14:45:00
2019-05-30 14:50:00,20.482,9.86,2019-05-30,3,14:50:00
2019-05-30 14:55:00,20.264,9.76,2019-05-30,3,14:55:00
2019-05-30 15:00:00,20.196,1.0,2019-05-30,3,15:00:00
2019-05-30 15:05:00,20.375999999999998,1.63,2019-05-30,3,15:05:00
2019-05-30 15:10:00,20.586000000000002,10.09,2019-05-30,3,15:10:00
2019-05-30 15:15:00,20.444,9.78,2019-05-30,3,15:15:00
2019-05-30 15:20:00,20.244,9.7,2019-05-30,3,15:20:00
2019-05-30 15:25:00,20.226,9.89,2019-05-30,3,15:25:00
2019-05-30 15:30:00,20.264000000000003,9.86,2019-05-30,3,15:30:00
2019-05-30 15:35:00,20.134,9.88,2019-05-30,3,15:35:00
2019-05-30 15:40:00,20.246000000000002,1.0,2019-05-30,3,15:40:00
2019-05-30 15:45:00,20.574,9.99,2019-05-30,3,15:45:00
2019-05-30 15:50:00,20.734,9.91,2019-05-30,3,15:50:00
2019-05-30 15:55:00,20.526,9.8,2019-05-30,3,15:55:00
2019-05-30 16:00:00,20.258,9.77,2019-05-30,3,16:00:00
2019-05-30 16:05:00,20.368000000000002,9.98,2019-05-30,3,16:05:00
2019-05-30 16:10:00,20.356,9.98,2019-05-30,3,16:10:00
2019-05-30 16:15:00,20.229999999999997,6.05,2019-05-30,3,16:15:00
2019-05-30 16:20:00,20.324,1.01,2019-05-30,3,16:20:00
2019-05-30 16:25:00,20.652,10.05,2019-05-30,3,16:25:00
2019-05-30 16:30:00,20.734,18.5,2019-05-30,3,16:30:00
2019-05-30 16:35:00,21.086000000000002,0.0,2019-05-30,3,16:35:00
2019-05-30 16:40:00,21.438,0.0,2019-05-30,3,16:40:00
2019-05-30 16:45:00,21.822,0.0,2019-05-30,3,16:45:00
2019-05-30 16:50:00,22.306,0.0,2019-05-30,3,16:50:00
2019-05-30 16:55:00,22.366,0.0,2019-05-30,3,16:55:00
2019-05-30 17:00:00,22.592000000000002,0.0,2019-05-30,3,17:00:00
2019-05-30 17:05:00,22.804,0.0,2019-05-30,3,17:05:00
2019-05-30 17:10:00,23.3,0.0,2019-05-30,3,17:10:00
2019-05-30 17:15:00,23.168,0.0,2019-05-30,3,17:15:00
2019-05-30 17:20:00,23.3,0.0,2019-05-30,3,17:20:00
2019-05-30 17:25:00,23.418,0.0,2019-05-30,3,17:25:00
2019-05-30 17:30:00,23.508,0.0,2019-05-30,3,17:30:00
2019-05-30 17:35:00,23.578,0.0,2019-05-30,3,17:35:00
2019-05-30 17:40:00,23.65,0.0,2019-05-30,3,17:40:00
2019-05-30 17:45:00,23.726,0.0,2019-05-30,3,17:45:00
2019-05-30 17:50:00,23.818,0.0,2019-05-30,3,17:50:00
2019-05-30 17:55:00,23.912,0.0,2019-05-30,3,17:55:00
2019-05-30 18:00:00,23.966,0.0,2019-05-30,3,18:00:00
2019-05-30 18:05:00,24.038,0.0,2019-05-30,3,18:05:00
2019-05-30 18:10:00,24.12,0.0,2019-05-30,3,18:10:00
2019-05-30 18:15:00,24.32,0.0,2019-05-30,3,18:15:00
2019-05-30 18:20:00,24.5,0.0,2019-05-30,3,18:20:00
2019-05-30 18:25:00,24.78,0.0,2019-05-30,3,18:25:00
2019-05-30 18:30:00,24.360000000000003,0.0,2019-05-30,3,18:30:00
2019-05-30 18:35:00,24.108,0.0,2019-05-30,3,18:35:00
2019-05-30 18:40:00,24.15,0.0,2019-05-30,3,18:40:00
2019-05-30 18:45:00,24.16,0.0,2019-05-30,3,18:45:00
2019-05-30 18:50:00,24.196,0.0,2019-05-30,3,18:50:00
2019-05-30 18:55:00,24.212,0.0,2019-05-30,3,18:55:00
2019-05-30 19:00:00,24.214,0.0,2019-05-30,3,19:00:00
2019-05-30 19:05:00,24.247999999999998,0.0,2019-05-30,3,19:05:00
2019-05-30 19:10:00,24.258,0.0,2019-05-30,3,19:10:00
2019-05-30 19:15:00,24.282,0.0,2019-05-30,3,19:15:00
2019-05-30 19:20:00,24.298,0.0,2019-05-30,3,19:20:00
2019-05-30 19:25:00,24.294,0.0,2019-05-30,3,19:25:00
2019-05-30 19:30:00,24.286,0.0,2019-05-30,3,19:30:00
2019-05-30 19:35:00,24.308,0.0,2019-05-30,3,19:35:00
2019-05-30 19:40:00,24.286,0.0,2019-05-30,3,19:40:00
2019-05-30 19:45:00,24.266000000000002,0.0,2019-05-30,3,19:45:00
2019-05-30 19:50:00,24.228,0.0,2019-05-30,3,19:50:00
2019-05-30 19:55:00,24.178,0.0,2019-05-30,3,19:55:00
2019-05-30 20:00:00,24.136,0.0,2019-05-30,3,20:00:00
2019-05-31 07:00:00,23.886000000000003,0.0,2019-05-31,4,07:00:00
2019-05-31 07:05:00,23.895999999999997,0.0,2019-05-31,4,07:05:00
2019-05-31 07:10:00,23.91,0.0,2019-05-31,4,07:10:00
2019-05-31 07:15:00,23.946,0.0,2019-05-31,4,07:15:00
2019-05-31 07:20:00,24.298,0.0,2019-05-31,4,07:20:00
2019-05-31 07:25:00,24.262,0.0,2019-05-31,4,07:25:00
2019-05-31 07:30:00,24.15,0.0,2019-05-31,4,07:30:00
2019-05-31 07:35:00,24.19,0.0,2019-05-31,4,07:35:00
2019-05-31 07:40:00,24.264,0.0,2019-05-31,4,07:40:00
2019-05-31 07:45:00,24.346,1.04,2019-05-31,4,07:45:00
2019-05-31 07:50:00,23.832,9.82,2019-05-31,4,07:50:00
2019-05-31 07:55:00,23.526,18.86,2019-05-31,4,07:55:00
2019-05-31 08:00:00,22.624000000000002,19.09,2019-05-31,4,08:00:00
2019-05-31 08:05:00,21.982,18.47,2019-05-31,4,08:05:00
2019-05-31 08:10:00,21.356,9.87,2019-05-31,4,08:10:00
2019-05-31 08:15:00,21.046,9.83,2019-05-31,4,08:15:00
2019-05-31 08:20:00,20.732,9.79,2019-05-31,4,08:20:00
2019-05-31 08:25:00,20.66,9.87,2019-05-31,4,08:25:00
2019-05-31 08:30:00,20.59,9.86,2019-05-31,4,08:30:00
2019-05-31 08:35:00,20.506,9.86,2019-05-31,4,08:35:00
2019-05-31 08:40:00,20.476,1.0,2019-05-31,4,08:40:00
2019-05-31 08:45:00,20.668,10.09,2019-05-31,4,08:45:00
2019-05-31 08:50:00,20.826,9.98,2019-05-31,4,08:50:00
2019-05-31 08:55:00,20.81,10.14,2019-05-31,4,08:55:00
2019-05-31 09:00:00,20.753999999999998,10.1,2019-05-31,4,09:00:00
2019-05-31 09:05:00,20.660000000000004,10.04,2019-05-31,4,09:05:00
2019-05-31 09:10:00,20.57,9.94,2019-05-31,4,09:10:00
2019-05-31 09:15:00,20.476,9.95,2019-05-31,4,09:15:00
2019-05-31 09:20:00,20.474,9.96,2019-05-31,4,09:20:00
2019-05-31 09:25:00,20.418,8.29,2019-05-31,4,09:25:00
2019-05-31 09:30:00,20.592000000000002,10.05,2019-05-31,4,09:30:00
2019-05-31 09:35:00,20.554000000000002,10.06,2019-05-31,4,09:35:00
2019-05-31 09:40:00,20.464,10.2,2019-05-31,4,09:40:00
2019-05-31 09:45:00,20.398,1.01,2019-05-31,4,09:45:00
2019-05-31 09:50:00,20.624000000000002,4.94,2019-05-31,4,09:50:00
2019-05-31 09:55:00,20.802,10.48,2019-05-31,4,09:55:00
2019-05-31 10:00:00,20.758000000000003,10.17,2019-05-31,4,10:00:00
2019-05-31 10:05:00,20.624000000000002,10.1,2019-05-31,4,10:05:00
2019-05-31 10:10:00,20.488,10.19,2019-05-31,4,10:10:00
2019-05-31 10:15:00,20.418,10.07,2019-05-31,4,10:15:00
2019-05-31 10:20:00,20.438,1.0,2019-05-31,4,10:20:00
2019-05-31 10:25:00,20.580000000000002,10.6,2019-05-31,4,10:25:00
2019-05-31 10:30:00,20.541999999999998,10.41,2019-05-31,4,10:30:00
2019-05-31 10:35:00,20.387999999999998,10.19,2019-05-31,4,10:35:00
2019-05-31 10:40:00,20.407999999999998,1.0,2019-05-31,4,10:40:00
2019-05-31 10:45:00,20.562,6.85,2019-05-31,4,10:45:00
2019-05-31 10:50:00,20.619999999999997,10.39,2019-05-31,4,10:50:00
2019-05-31 10:55:00,20.490000000000002,10.11,2019-05-31,4,10:55:00
2019-05-31 11:00:00,20.298000000000002,10.14,2019-05-31,4,11:00:00
2019-05-31 11:05:00,20.178,10.05,2019-05-31,4,11:05:00
2019-05-31 11:10:00,20.125999999999998,0.99,2019-05-31,4,11:10:00
2019-05-31 11:15:00,20.286,10.56,2019-05-31,4,11:15:00
2019-05-31 11:20:00,20.192,10.4,2019-05-31,4,11:20:00
2019-05-31 11:25:00,20.226,1.0,2019-05-31,4,11:25:00
2019-05-31 11:30:00,20.375999999999998,1.3,2019-05-31,4,11:30:00
2019-05-31 11:35:00,20.544,10.45,2019-05-31,4,11:35:00
2019-05-31 11:40:00,20.372,10.25,2019-05-31,4,11:40:00
2019-05-31 11:45:00,20.354,10.24,2019-05-31,4,11:45:00
2019-05-31 11:50:00,20.742,0.0,2019-05-31,4,11:50:00
2019-05-31 11:55:00,21.444,0.0,2019-05-31,4,11:55:00
2019-05-31 12:00:00,21.735999999999997,0.0,2019-05-31,4,12:00:00
2019-05-31 12:05:00,22.184,0.0,2019-05-31,4,12:05:00
2019-05-31 12:10:00,22.46,0.0,2019-05-31,4,12:10:00
2019-05-31 12:15:00,22.759999999999998,0.0,2019-05-31,4,12:15:00
2019-05-31 12:20:00,23.106,0.0,2019-05-31,4,12:20:00
2019-05-31 12:25:00,23.318,0.0,2019-05-31,4,12:25:00
2019-05-31 12:30:00,23.66,0.0,2019-05-31,4,12:30:00
2019-05-31 12:35:00,23.836000000000002,0.0,2019-05-31,4,12:35:00
2019-05-31 12:40:00,24.038,0.0,2019-05-31,4,12:40:00
2019-05-31 12:45:00,24.238,0.0,2019-05-31,4,12:45:00
2019-05-31 12:50:00,24.496000000000002,0.0,2019-05-31,4,12:50:00
2019-05-31 12:55:00,24.625999999999998,0.0,2019-05-31,4,12:55:00
